Accuracy,5% Percentile,20% Percentile,30% Percentile,50% Percentile,70% Percentile,90% Percentile,95% Percentile
0.2,1253.611784171569,1282.7836769601606,1293.5134965803115,1312.919961789565,1337.234508510711,1371.0295198260048,1382.49582024213
0.3,1285.5264407563602,1314.1416424645236,1327.1787995909303,1349.909064313741,1371.4753232329672,1405.7948625626425,1424.347611519746
0.4,1316.7819576127076,1348.0501887537807,1362.7862568580106,1384.2498982300058,1405.7860492640757,1439.5271165915124,1453.6423838496119
0.5,1352.9583195988835,1382.7379887614256,1393.951924041277,1416.5221886776421,1437.4738267960204,1466.4906690450496,1480.3100920003283
0.6,1383.7598086084604,1414.3975974880395,1427.6107298728518,1451.398154334147,1472.2611637936786,1503.9328899476352,1517.080857812007
0.7,1424.23964357375,1455.483213030189,1467.092614841078,1488.6192898493832,1506.8354936293886,1536.3596140552625,1553.8492269780127
0.8,1464.2706027285506,1493.7167741014537,1506.5835110331682,1525.2427617521541,1544.1761219488915,1571.9652644937346,1585.6382955854194
0.9,1512.191934814344,1538.55528487921,1547.2909516045613,1563.824564730361,1579.8962027659297,1604.2678844412405,1615.6657578314623
1.0,1568.2320039982094,1582.5250021808995,1590.2087556309555,1602.145010458288,1615.008877411141,1634.2106128444275,1646.9102819511343
