Accuracy,5% Percentile,20% Percentile,30% Percentile,50% Percentile,70% Percentile,90% Percentile,95% Percentile
0.2,1091.2353329370303,1127.3199830434842,1139.8564067023613,1161.5704830404954,1181.5677085926952,1216.5427041176508,1231.0467628766512
0.3,1148.613798344742,1182.1234342364248,1194.1596385276073,1216.817370049418,1236.9821211543494,1269.6831047324392,1287.6273697593565
0.4,1201.269054503396,1232.1111503228694,1244.3264140689953,1266.6473354305933,1288.9094022069655,1321.6656708952914,1334.4214719419563
0.5,1247.1479028198291,1280.3934515718581,1291.895323708629,1315.010806589258,1334.7135567882585,1366.1813775776757,1380.2476526227301
0.6,1293.4308758331297,1326.0412170807745,1338.1988711598283,1357.7582260320262,1376.6238084903973,1402.2629134647325,1417.6426771609035
0.7,1341.3041205913594,1367.8931513617422,1382.538318067098,1401.8673785581445,1421.314457870899,1448.7605141883225,1464.004625536892
0.8,1391.1321308259533,1418.447234635124,1427.910663604861,1444.4880830349018,1461.0664690960598,1484.1532693221684,1497.3777119274075
0.9,1439.0555975958189,1463.5760767452198,1471.8694994632854,1484.9884472225147,1498.6034940615627,1519.7410074919783,1530.6926533798946
1.0,1507.8688077421514,1517.9821896498006,1522.7760684751147,1530.422153343175,1539.8449035757335,1556.1789897679143,1563.4578931181798
