0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
1030.199879571555,1078.2320483527537,1142.052017299216,1193.4469527423712,1254.4052315725849,1301.998140649432,1336.221072954702,1402.8213559393155,1494.4821924888208
1032.2482663119035,1086.4530833424903,1156.5108887899687,1199.392776053309,1256.0503805275034,1307.5973453726667,1337.7135331260843,1405.4604716311142,1498.246952049184
1032.5371784807487,1093.7227970052656,1158.6625234427686,1206.3056243305625,1257.7319939286306,1308.337673793206,1341.844014192368,1408.2100271071467,1499.0926338903375
1045.1424185619758,1097.3876158110334,1159.433634664348,1209.0401171951078,1259.0865642012764,1309.7537640451299,1343.696394701468,1409.2134561625123,1499.5509246934419
1047.034047418187,1097.8333519799055,1161.668183253743,1210.0731369479158,1266.867626641448,1311.7032795447403,1350.6142328809758,1412.2971276689918,1499.6118050860166
1048.4586292249726,1102.3592573341339,1162.4766430475188,1215.7668147641305,1268.9957149469917,1312.0261924856025,1353.093318015146,1412.8156180365986,1500.0483124254154
1052.1379849005968,1103.1590231579519,1166.7757965699218,1218.1003780134408,1269.132228798321,1313.4808352728105,1354.6461093078908,1414.4608304315,1500.0989353663351
1053.4800362387807,1107.8666754701464,1168.5730333126025,1220.3467769388867,1270.4293481848615,1314.0498330182177,1357.2608407039972,1416.5227358313732,1501.0778639183693
1054.8149172518852,1112.6685674732257,1172.5503086947758,1221.7694537001191,1270.6342283343613,1314.1148280271818,1357.3989500828784,1417.2463760253802,1501.2626764360077
1056.0934241395173,1112.912415806251,1173.1877225483117,1224.5250355149535,1271.5306903340804,1315.0178639422659,1363.920191699427,1417.2672940489474,1501.7765027309201
1060.0250259058425,1113.3294487495207,1176.4655365051356,1225.9503997832858,1273.1683518998145,1315.6981775265124,1367.3758569752677,1417.4576369073718,1501.8383272663502
1061.537938692934,1114.8504315674475,1176.689590494197,1228.1914957610131,1273.4417763133579,1319.8320602346685,1371.9089225193225,1419.8035988949334,1502.0900562991694
1062.3484232166284,1116.256067718203,1177.379141904351,1229.043292082635,1274.4539050213373,1319.871591489913,1372.3546958099066,1421.1081049942754,1502.1318821356356
1062.9159440673745,1117.5235988742304,1178.1041573848995,1229.3402222969762,1275.1662751596905,1320.00149194078,1374.162715901589,1422.055260283878,1502.2253866681995
1063.0325469943832,1120.090199347142,1178.1571785146625,1230.448364859909,1277.537988419426,1320.4377385461487,1374.3169635971478,1424.8085681710004,1502.2960493490232
1064.0705903075732,1120.9459957809017,1178.580992497055,1231.2785156470247,1279.6631171046654,1320.5774791605727,1374.3254465664209,1428.224853691916,1502.3045513414106
1071.2937692585012,1122.841377721487,1179.0217410734374,1232.324613617782,1280.1090277819505,1322.6680195427557,1375.2238376513183,1429.1669379853058,1502.4296353109357
1071.4801595162699,1122.874739502679,1179.9659984397956,1232.7088222999712,1281.0745929252917,1324.3446187260083,1375.7587381627993,1429.8858420443441,1502.4826620737706
1071.8170369573818,1125.5392192849636,1182.3678808786278,1232.7587597001846,1281.2136660469691,1326.5406651415633,1375.7940284380597,1431.109768786606,1502.730829091262
1071.8616102903502,1126.5414020512776,1183.3833999856183,1235.1523477141582,1281.6526441836625,1327.1227409130604,1376.737967314959,1431.454702596236,1502.7323226177302
1071.905148181146,1126.9022607131924,1184.0402790516703,1235.5125547429716,1282.3418350115855,1327.3269646406432,1377.2096528372647,1431.577974669443,1503.0589243075578
1072.3647633792853,1129.1552236366383,1185.1071119687049,1236.7433724157818,1283.0137375860352,1328.5985890590066,1377.8506172776758,1432.072316875386,1503.0919656543322
1072.7522382087282,1130.0027802453455,1185.1910679279827,1238.0648404066326,1283.1338553514545,1329.9349413844686,1379.5824404391308,1432.3419442390227,1503.1775921247881
1072.8588770749682,1130.5463091447723,1185.2625089668438,1238.9281872011757,1283.2788824185325,1330.6276048271227,1379.7224782687438,1434.8450123805517,1503.592444454195
1074.0563879019776,1130.7475008880756,1186.9592654989917,1239.013739846445,1283.4458334682852,1330.640984719545,1380.3038268204189,1435.1711510214975,1503.632508090459
1076.3908469963433,1131.0211602450124,1186.9630690748108,1240.0244691286612,1283.7915557649892,1330.9363599030028,1380.3063823572197,1435.3077161626152,1503.8858067160204
1076.514445081298,1131.3890514614209,1187.3305665208115,1240.1337830485454,1283.8501659743251,1331.4340431141447,1380.6124371175213,1435.9102884870563,1503.9366987943813
1077.237131656214,1132.353974725865,1187.6602463250981,1241.2617756651416,1283.8938562648548,1331.480054494752,1382.0662373968603,1436.157967123062,1503.9763664665631
1077.9853647780878,1133.680784597144,1189.14821832921,1242.782181328056,1284.6754243770004,1331.487989449562,1383.252184971096,1437.5844570019342,1504.0360731729686
1077.9858142476244,1134.394714637663,1189.2236586276304,1243.8078608996586,1286.064531884562,1331.6801329736268,1383.5179493095147,1437.9580894392643,1504.0587418840555
1079.0055732281132,1135.499763764226,1189.244564328764,1244.6141891468872,1286.1385457917977,1331.8324514748174,1383.612332895482,1438.802306389351,1504.1446413491174
1079.8195906562844,1135.5240600539432,1190.1207786916862,1244.9841353228867,1286.1616328246605,1332.5044896670995,1383.748600662324,1439.1541231675167,1504.2742106833598
1080.9332673433562,1136.9462156111838,1190.233165145147,1245.063163866003,1286.5320231393373,1332.6849568620162,1384.298258746092,1439.2324611900415,1504.3413851194666
1080.978686916284,1137.3104706915938,1190.2620683996176,1245.4881368346648,1286.9320815939689,1334.2895307062843,1384.7263485716815,1439.4255823956182,1504.6668356961711
1081.1301846601984,1138.3616116232038,1190.5904921443516,1246.5837079793578,1287.6183853249563,1334.6711636134305,1384.9134536718313,1439.716757139478,1504.6979597818324
1082.1847032838084,1138.373146961443,1190.813609653696,1246.769936264802,1288.2886779250716,1335.8279692026133,1385.048552659469,1439.7170579334006,1504.8615216052901
1082.4986098607424,1139.0081236903068,1191.6268093826495,1246.8072724833817,1288.8557603085715,1336.0351851609357,1385.7801585281322,1439.936476016071,1504.8669376132011
1083.1271829051718,1139.8231857314915,1192.0715735731394,1246.8427920175443,1289.0489774203809,1336.4433078775658,1386.0167348766624,1440.1053080841405,1504.9017129147537
1084.088903108007,1139.9434099306868,1192.4537261246992,1247.1414963278824,1290.2146140677944,1336.4646815348249,1386.6320493153405,1440.1825232818007,1505.2899931399375
1085.1942156168907,1140.096127713986,1193.0485873313821,1247.4188977215988,1291.2111248941312,1336.842678697339,1387.0545018776056,1440.3037780804266,1505.3586551398928
1085.4258147148157,1140.2544041403053,1193.237700075732,1247.655893941831,1291.5062680932906,1337.3885346250286,1387.2267038651044,1440.3332800467072,1505.4355510903995
1085.5979622100144,1140.680051695914,1193.838850010682,1247.9353514278657,1291.520722964251,1337.734389600787,1387.451503267294,1440.9802435338395,1505.7069424130032
1086.9422798344233,1141.8503946456565,1194.2733647137668,1248.0794374075429,1291.5414697548363,1337.8955299382385,1387.460271865363,1441.1088281325854,1505.7618315048214
1087.6246891638023,1142.0451458246685,1194.7200189425018,1249.1400161879828,1291.8316627726776,1338.0042117347114,1387.4924400306086,1441.9932497572522,1505.7777460756474
1088.0607888202314,1142.5933859855018,1194.749895294777,1249.160776653406,1292.000149859294,1338.0511084572513,1387.6650795979992,1442.1059076305787,1505.7828899811686
1088.2896578303862,1142.7722660701365,1195.3834968658766,1249.2107542997785,1292.3806076090546,1338.3894812255157,1387.788693141915,1442.9212608322885,1505.7968261485735
1088.4631787613823,1142.9871972930384,1195.7581099969025,1249.3736059356952,1292.5972940576853,1338.8483981647678,1387.9881134819939,1443.371697054189,1505.906622528505
1088.738361154811,1143.0238879371373,1196.2961097510274,1249.4071741802575,1292.7271862469604,1339.0572574566463,1387.9998766047495,1443.4082164117333,1505.9648100417726
1089.0525672403744,1143.1407838361536,1196.3309645871518,1249.5386352513412,1293.340971768872,1339.2114200628878,1388.3219835371613,1443.4966495827841,1506.3642720225962
1089.150955837209,1143.6890275814892,1196.8720802152645,1249.886006065008,1293.3453467198267,1339.5582407483216,1388.5010773076965,1443.5250114961837,1506.3768283533643
1089.4503446593785,1143.9097880496968,1196.9021471767821,1249.9981315277241,1293.6659855006146,1340.2094775522044,1388.5901557339605,1444.0773705169406,1506.5761111774393
1089.7120345263074,1144.1724576182517,1196.9816956625668,1250.3368438252019,1293.9541161152758,1340.5588084664862,1388.9024008234385,1444.3359225096078,1506.7880563796207
1089.8386371142883,1145.3865509379325,1197.0101860083757,1250.5261106977914,1295.104354464324,1341.102851720674,1389.4902460432766,1444.6808027279385,1506.7895683870718
1090.2257276881173,1146.0127799962995,1197.38294577445,1250.7499550216512,1295.6299853400337,1341.6744430683623,1389.9859677926481,1444.841672160957,1506.822611229201
1090.5583053642001,1146.399828986102,1197.691646887329,1250.899163269289,1295.722852193419,1341.8534162749852,1390.1508271117752,1444.9707909863093,1506.8827617300467
1090.5839376171712,1146.8349064973036,1198.59188738094,1251.7747245040614,1295.8151383437923,1342.214837157029,1390.6255258152164,1445.0368457346824,1507.5698400258434
