Accuracy,5% Percentile,20% Percentile,30% Percentile,50% Percentile,70% Percentile,90% Percentile,95% Percentile
0.2,1089.4503446593785,1120.648974082543,1132.4089698086316,1153.6478276713149,1175.2582902739261,1208.6752066001388,1225.6110207715315
0.3,1143.9097880496968,1176.0521645220392,1190.2853696097936,1212.9833280632688,1234.8868275071386,1267.6735171387884,1283.6945402851186
0.4,1196.9021471767821,1230.2136780114804,1243.1129832499478,1266.2142899642422,1286.6127109660802,1318.0209268168144,1331.0318910894719
0.5,1249.9981315277241,1279.0733464454688,1292.415826178991,1313.0189383084182,1335.2401231848364,1367.5838639136855,1383.4749214899787
0.6,1293.6659855006146,1325.975638496438,1336.8832700801245,1356.9732393396819,1377.4599938545275,1405.969448960094,1420.913937697182
0.7,1340.2094775522044,1370.4712149847458,1381.242804703567,1401.0721016397383,1422.2080880828962,1451.026507203515,1460.4469316002767
0.8,1388.5901557339605,1417.0637600533794,1427.9522944069795,1443.9099723905208,1460.1446856047014,1484.7532729006084,1495.4601564188913
0.9,1444.0773705169406,1465.5630363024193,1473.735537174389,1487.4281948933333,1500.5122857918539,1523.0406157939906,1532.1942432944597
1.0,1506.5761111774393,1516.0832643680656,1520.9354126883716,1530.3779956369365,1540.9432798712005,1555.5349407015249,1563.770179902996
