Accuracy,5% Percentile,20% Percentile,30% Percentile,50% Percentile,70% Percentile,90% Percentile,95% Percentile
0.2,1354.9556323721067,1389.6505262996698,1405.4389951284443,1425.5950607309323,1445.829797811809,1479.4288635755208,1495.0088255089754
0.30000000000000004,1379.598826208801,1412.9245739279538,1426.9337546005402,1449.3343668018242,1472.7579260080322,1510.9299049693948,1532.9767860483125
0.4,1408.0298784267045,1441.7800966376976,1454.1478333085854,1477.5556771980132,1500.1066706236363,1535.0020216406426,1551.1982490930031
0.5,1432.0379283699058,1464.181346309834,1478.836389469338,1504.26268734408,1528.4971615654576,1563.4984086336085,1581.080019158639
0.6000000000000001,1461.1842750230835,1493.8416529213284,1509.2867952820077,1532.1442771015886,1555.5688196695419,1584.6901846002625,1602.1155480441669
0.7,1498.4953295504774,1530.8620333933718,1545.9132451974997,1568.0091968388872,1589.2418265676918,1617.2805326797532,1628.9876786019915
0.8,1532.9326986963906,1563.9551271466285,1576.7499346091747,1595.1620697612227,1615.8459856896905,1646.995813811967,1659.532508215959
0.9000000000000001,1569.71672809534,1595.6680432521732,1607.5813080440948,1624.50974135854,1642.808034389153,1668.2244161048673,1682.005521856822
1.0,1619.1063412904944,1635.4985265063156,1642.8312302504476,1655.144203519524,1668.5565250446934,1691.566249175249,1700.406606356638
