Accuracy,5% Percentile,20% Percentile,30% Percentile,50% Percentile,70% Percentile,90% Percentile,95% Percentile
0.400 ~ 0.500,1361.1500225556908,1380.0,1389.1036683306395,1400.0,1400.0,1436.4381880531143,1450.8609191137798
0.500 ~ 0.600,1362.7646221674343,1380.0,1398.8499774443092,1400.0,1411.6766121953765,1441.8301826426548,1452.9955197182896
0.600 ~ 0.700,1373.2728936059236,1390.9970544306814,1400.0,1400.0,1420.0,1447.620912457854,1460.7075847489302
0.700 ~ 0.800,1378.4906578168507,1400.0,1400.0,1400.0,1420.0,1451.0861265911797,1466.5729535212158
0.800 ~ 0.900,1380.0,1400.0,1400.0,1400.0,1423.1565689214071,1453.1472513083297,1471.0322167399056
0.900 ~ 1.000,1391.372159274123,1400.0,1400.0,1400.0,1431.3139341170297,1457.1050265156773,1476.1817068256914
