Accuracy,5% Percentile,20% Percentile,30% Percentile,50% Percentile,70% Percentile,90% Percentile,95% Percentile
0.400 ~ 0.500,1342.2340510562676,1369.2955842892054,1380.0,1400.0,1415.956132917935,1445.1739388195165,1460.7538531999137
0.500 ~ 0.600,1348.7434458940052,1378.1756285091692,1383.0739824892166,1400.0,1421.0596596207076,1452.89300841922,1469.8031234941436
0.600 ~ 0.700,1360.065968938621,1380.4619015281598,1398.310531608989,1405.1359775508583,1427.490116623098,1459.762329684913,1477.5048094307185
0.700 ~ 0.800,1367.3632077105656,1394.7030548869163,1400.0,1419.050642643977,1437.2905865879052,1470.5254581949005,1486.4420086830025
0.800 ~ 0.900,1378.8499774443092,1400.0,1400.0,1421.1500225556908,1442.7496739514572,1478.229347203015,1493.5154202299789
0.900 ~ 1.000,1382.9525596884841,1400.0,1409.2151788058725,1427.0502224258373,1450.459131495925,1484.3392482134973,1500.5411269587894
