Accuracy,5% Percentile,20% Percentile,30% Percentile,50% Percentile,70% Percentile,90% Percentile,95% Percentile
0.400 ~ 0.500,1343.3771325051757,1371.3466544487317,1380.0,1400.0,1417.496584837913,1446.0912247110896,1462.0689179206654
0.500 ~ 0.600,1351.979974012188,1378.8499774443092,1383.812075689891,1400.0,1421.1258128890481,1453.1873593095338,1470.1767292441077
0.600 ~ 0.700,1360.0,1381.0937404205577,1398.462715269611,1404.4471944042248,1427.7759836584737,1461.6983295974894,1478.0522109381307
0.700 ~ 0.800,1367.7734055453495,1393.838700281755,1400.0,1418.7753495866773,1436.6851098129757,1469.4200203989171,1486.9712430198667
0.800 ~ 0.900,1379.5814093015604,1400.0,1400.0,1420.6477232015534,1442.1797122810615,1475.3313676597634,1492.7145714885055
0.900 ~ 1.000,1387.6435057600108,1400.0,1409.3389240414494,1428.1318173026302,1451.0861265911797,1484.3072922474025,1500.536143712142
