Accuracy,5% Percentile,20% Percentile,30% Percentile,50% Percentile,70% Percentile,90% Percentile,95% Percentile
0.400 ~ 0.500,1275.2180177078926,1322.535744574551,1344.014133163515,1383.10394808581,1426.4781479181438,1486.8696232069665,1512.9532766493476
0.500 ~ 0.600,1301.9510351867716,1349.9011181588712,1371.2756052226307,1410.1908277693426,1451.6015101623952,1510.355042976929,1535.5387426600967
0.600 ~ 0.700,1330.1522957707657,1378.833990618637,1400.386442407835,1438.48685979178,1478.2976896901162,1532.2557048620831,1556.0223440767636
0.700 ~ 0.800,1359.9485070871378,1408.8404606223482,1430.1356288130708,1466.6017450633572,1503.8580132866487,1555.1727673294715,1577.1279504687905
0.800 ~ 0.900,1394.153825152405,1441.3244810292076,1461.658437152055,1496.0593974840508,1530.6444303682729,1577.8484522244557,1599.1370975806503
0.900 ~ 1.000,1429.2473344211526,1473.236690901026,1492.2426628123621,1524.3010692260657,1556.7677278718088,1599.9760675145815,1619.3986766304622
