Accuracy,5% Percentile,20% Percentile,30% Percentile,50% Percentile,70% Percentile,90% Percentile,95% Percentile
0.400 ~ 0.500,1300.2040031726456,1340.4631156479797,1357.5860276775047,1387.9155138249314,1420.952715062378,1469.3532407416906,1491.2933310125945
0.500 ~ 0.600,1319.2501603600442,1359.0526039282463,1376.5801165285216,1406.513748450481,1439.2776812276009,1484.817739372762,1506.6204338763237
0.600 ~ 0.700,1338.2395793208857,1378.2674187048774,1395.342648526967,1424.3426369392403,1456.1537892920358,1501.7567270069749,1522.9662691696328
0.700 ~ 0.800,1359.3759102938532,1398.437197513289,1415.1848784772058,1443.6670715225323,1474.2607733333884,1518.0544654392083,1538.4112285423312
0.800 ~ 0.900,1380.641879139253,1419.022878523492,1435.1919769080785,1462.4295447657337,1491.5893391669968,1533.8694182156933,1554.4288876910464
0.900 ~ 1.000,1400.4199551632173,1438.5027575946906,1454.2651360333577,1481.3416625089378,1509.220291484292,1549.4976386516448,1569.3141042453622
