Accuracy,5% Percentile,20% Percentile,30% Percentile,50% Percentile,70% Percentile,90% Percentile,95% Percentile
0.400 ~ 0.500,1319.0009714777746,1352.9698962709685,1366.6080524179467,1392.7272727272727,1419.5993251447474,1459.2339222808837,1478.7902122358605
0.500 ~ 0.600,1332.2987888765408,1364.8580617849673,1380.0,1403.4899612376848,1431.3689304427082,1471.4234109976217,1491.1297318108093
0.600 ~ 0.700,1346.5116027654565,1380.0,1394.246059293979,1418.6723346859355,1443.8042393316998,1483.8726766638306,1502.640703907517
0.700 ~ 0.800,1361.1500225556908,1394.970040970338,1404.9938891882164,1430.973469137972,1456.782714477925,1495.976336033581,1514.6780207466047
0.800 ~ 0.900,1378.7073589498168,1404.0780984582432,1420.0,1442.9163036003342,1469.209252113626,1507.4902953000083,1526.2719086918191
0.900 ~ 1.000,1399.102796241654,1420.0,1434.7332069918316,1455.6867910503315,1481.9005024854864,1519.8828930407512,1538.082424123034
